1
# Item id	Item name	Value
8195	loaf of soda bread	2
8196	acceptable bagel	1
8197	standard-issue cupcake	1
8198	ultra-deluxe cupcake	1
8200	popular tart	4
8202	Doc Galaktik's Vitality Serum	1
8206	expensive camera	1
8207	cheap sunglasses	1
8208	How to Avoid Scams	1
8209	filthy child leash	1
8210	bag of gross foreign snacks	1
8211	bag of park garbage	2
8212	grogpagne	1
8213	dirty rigging rope	1
8214	nasty snuff	3
8215	sewage-clogged pistol	1
8216	beard incense	1
8217	perfume-soaked bandana	1
8218	toxic globule	3
8225	lead collar	1
8226	jar of swamp honey	2
8228	grody jug	1
8230	turtle voicebox	1
8257	nasty gum	2
8259	The Lot's engagement ring	1
8270	unappetizing mayolus	1
8271	uninteresting mayolus	1
8272	acceptable mayolus	1
8273	enticing mayolus	2
8274	mouth-watering mayolus	5
8276	mayo pump	3
8278	Afternoon Delight	1
8279	Kokomo Resort Chip	3
8281	Kokomo Resort Brand Suntan Oil	4
8282	Kokomo Resort Order Pad	1
8284	Kokomo Resort Pass	1
8289	orange boxing gloves	2
8298	yellow pixel	2
8300	power pill	4
8301	pixel star	5
8302	pixel banana	4
8303	pixel beer	1
8305	blue pumps	3
8306	sludgesicle	1
8307	Überraschthexengebräu	2
8308	piggy tattoo	3
8309	baggie of regular-sized tardigrades	1
8310	little red .epub file	1
8311	BUBBLE GUM	1
8312	hustler shades	1
8313	spicy jerky stick	1
8314	costume rental shop	1
8315	muscle oil	1
8316	bottle of Red-Out	1
8317	pickpocket protector	1
8318	sinister-looking cat	3
8319	jazzy cigarette holder	1
8320	one glove	1
8321	leather glove	1
8322	handful of fire	1
8323	Cracklin' Oat Bran	1
8324	disposable lighter	1
8325	coal contact lenses	1
8326	conjured ice cream	1
8327	Iceberglar scarf	1
8328	icy hairspray	1
8329	smellbook	1
8330	assassin's cheese knife	1
8331	filthy armor	1
8332	plague pie	1
8333	batarang	1
8334	spare neck bolts	1
8335	grease trap	1
8336	shamanic ham	1
8337	porkpocket	1
8338	Leonard's glasses	1
8339	warehouse walkie-talkie	1
8340	janitor's mop	1
8341	warehouse clerk's glasses	1
8342	baloney rotgut	1
8343	carton of gaspers	1
8344	bronze polish	1
8345	crident	1
8346	totally sweet mohawk helmet	1
8347	spray chrome	1
8348	filthy monkey head	1
8349	hand of cards	1
8350	damp bar rag	1
8351	lump of goofball ore	1
8352	skeleton beans	2
8353	grimy lab coat	1
8354	creepy nursery rhyme	1
8355	iron torso box	1
8356	mercenary headband	1
8357	radioactive spider venom	1
8358	x-ray mirror	1
8359	wrestling mask	1
8360	hawkface potion	1
8361	child-sized dracula cloak	1
8362	devil-summoning hat	1
8363	shopkeeper beard	1
8364	alien autoautopsy kit	1
8365	novelty fruit hat	1
8366	invisibility cream	1
8367	handful of stubble	1
8368	garbage juice slurpee	1
8369	plunge-leg	1
8370	funky eyepatch	1
8371	bucket of fish juice	1
8372	flashy pirate dreadlocks	1
8373	captured boozles	1
8374	drinks tray	1
8375	eyebrow lifter	1
8377	pixel lemon	3
8378	pixel daiquiri	1
8379	miniature power pill	4
8380	yellow pixel potion	5
8384	bubblegum heart	2
8385	cubic zirconia	1
8393	hermit factoid	4
8404	1952 Mickey Mantle card	1
8406	savory dry noodles	3
8407	pestopiary	1
8408	ectoplasmic orbs	1
8409	crudles	2
8410	agnolotti arboli	3
8411	spaghetti with ghost balls	2
8412	succulent marrow	1
8413	salacious crumbs	1
8414	fusilli marrownarrow	2
8415	suggestive strozzapreti	2
8416	Mountain Stream gastrique	3
8417	Mt. McLargeHuge oyster	1
8418	oyster sauce	3
8419	linguini immondizia bianco	2
8420	shells a la shellfish	2
8423	unsmoothed velvet	4
8424	1,970 carat gold	1
8425	New Age healing crystal	1
8427	fizzing spore pod	3
8428	paisley spore pod	1
8429	veiny spore pod	1
8430	hard spore pod	1
8431	glowing spore pod	1
8432	hot spore pod	1
8433	cool spore pod	1
8434	jingling spore pod	1
8440	empty lava bottle	3
8441	full lava bottle	5
8442	viscous lava globs	1
8453	heat-resistant sheet metal	3
8455	glowing New Age crystal	3
8456	crystalline light bulb	5
8457	broken high-temperature mining drill	1
8458	high-temperature mining mask	1
8459	fireproof megaphone	1
8460	mineapple	1
8461	Gold Velvet™ whiskey	1
8462	SMOOCH soda	2
8463	smelted roe	1
8464	lavawater	1
8465	basaltamander tongue	1
8469	sticky lava globs	1
8470	gooey lava globs	4
8471	lava-proof pants	1
8472	heat-resistant necktie	3
8473	heat-resistant gloves	1
8474	very hot lunch	1
8475	asbestos thermos	2
8476	liquid rhinestones	5
8477	disco biscuit	5
8478	Quaatorade™	5
8489	New Age hurting crystal	2
8516	smooth velvet bra	5
8522	superduperheated metal	5
8524	superheated metal	3
8525	lava cake	1
8526	pink slime	1
8527	Devil's Elbow Hot Sauce	4
8528	Special™ Sauce	2
8529	devil hair pasta	2
8530	spagecialetti	2
8531	Salsa Libre	4
8532	good gravy	4
8533	illicit fish sauce	3
8534	libertagliatelle	3
8535	turkish mostaccioli	3
8536	linguini of the sea	3
8537	Hersey™ SMOOCH	3
8539	Alexy sauce	4
8540	rainbow sauce	3
8541	drug cocktail sauce	4
8542	Fettris	3
8543	fusillocybin	3
8544	prescription noodles	3
8557	The Emperor's new cookie	3
8578	bottle of Amontillado	2
8579	barrel-aged martini	1
8580	barrel pickle	1
8581	barrel cracker	1
8582	vibrating mushroom	4
8583	cute mushroom	4
8586	barrel gun	1
8587	tiny barrel	1
8588	barrel beryl	1
8589	water log	5
8593	brass bung spigot	2
8594	double barreled barrel gun	4
8595	triple barreled barrel gun	4
8596	barrel beryl choker	5
8597	barrel beryl nose ring	5
8598	barrel beryl ring	5
8601	cuppa Flamibili tea	3
8602	cuppa Yet tea	2
8603	cuppa Boo tea	3
8604	cuppa Nas tea	3
8605	cuppa Improprie tea	3
8606	cuppa Frost tea	4
8607	cuppa Toast tea	4
8608	cuppa Net tea	3
8609	cuppa Proprie tea	3
8610	cuppa Morbidi tea	2
8611	cuppa Chari tea	5
8612	cuppa Serendipi tea	5
8613	cuppa Feroci tea	4
8614	cuppa Physicali tea	2
8615	cuppa Wit tea	3
8616	cuppa Neuroplastici tea	2
8617	cuppa Dexteri tea	3
8618	cuppa Flexibili tea	2
8619	cuppa Impregnabili tea	3
8620	cuppa Obscuri tea	5
8621	cuppa Irritabili tea	3
8622	cuppa Mediocri tea	5
8623	cuppa Loyal tea	5
8624	cuppa Activi tea	4
8625	cuppa Cruel tea	4
8626	cuppa Alacri tea	5
8627	cuppa Vitali tea	3
8628	cuppa Mana tea	3
8629	cuppa Monstrosi tea	3
8630	cuppa Twen tea	4
8631	cuppa Gill tea	5
8632	cuppa Uncertain tea	4
8633	cuppa Voraci tea	5
8634	cuppa Sobrie tea	5
8635	cuppa Royal tea	5
8636	cuppa Craft tea	3
8637	cuppa Insani tea	4
8640	Ghost Dog Chow	3
8641	bowl of eyeballs	2
8642	bowl of mummy guts	2
8643	bowl of maggots	4
8644	blood and blood	2
8645	Jack-O-Lantern beer	2
8646	zombie	3
8647	Telltale™ rubber heart	1
8648	wind-up spider	2
8649	plastic nightmare troll	2
8650	tennis ball	4
8651	heavy crown	1
8652	ear poison	1
8653	stink-penny	1
8654	hawk	1
8655	hamlet sandwich	2
8656	Othello's military jacket	4
8657	Othello's dagger	3
8658	Othello's handkerchief	4
8659	bowl of Jeal-O	1
8660	grip key	5
8661	How to Play Othello	3
8662	ghostly dagger	5
8663	ghost beer	2
8664	portable Othello set	5
8665	rotten tomato	5
8668	rose	3
8669	white tulip	5
8670	red tulip	5
8671	blue tulip	5
8676	shoulder-warming lotion	5
8677	iceberg lettuce	4
8678	ice wine	4
8686	perfect ice cube	4
8688	bellhop's hat	1
8689	ice porter	1
8690	exotic travel brochure	1
8692	frozen shampoo-conditioner	1
8693	hotel minibar key	3
8694	ice hotel bell	2
8696	ancient medicinal herbs	2
8697	ice rice	4
8698	iced plum wine	4
8707	self-dribbling basketball	4
8708	abstraction: action	2
8709	abstraction: thought	3
8710	abstraction: sensation	1
8711	abstraction: purpose	1
8712	abstraction: category	1
8713	abstraction: perception	1
8714	abstraction: motion	1
8715	abstraction: joy	2
8716	abstraction: certainty	3
8719	VYKEA meatballs	2
8720	VYKEA mead	2
8721	VYKEA woadpaint	1
8722	VYKEA frenzy rune	3
8723	VYKEA blood rune	1
8724	VYKEA lightning rune	3
8725	VYKEA plank	2
8726	VYKEA rail	3
8727	VYKEA bracket	1
8728	VYKEA dowel	1
8729	VYKEA hex key	1
8730	VYKEA instructions	3
8731	tin of submardines	1
8732	bottle of norwhiskey	1
8733	octolus oculus	5
8737	perfect cosmopolitan	4
8738	perfect negroni	4
8739	perfect dark and stormy	4
8740	perfect mimosa	4
8741	perfect old-fashioned	4
8742	perfect paloma	4
8749	Deep Machine Tunnels snowglobe	2
8769	chocolate bowtie	1
8770	pitted sheet metal	3
8771	sparking robo-battery	3
8772	overloaded micro-reactor	1
8832	tiny domino mask	2
8833	robin's egg	4
8834	robin flan	4
8835	robin nog	2
8838	exploding gum	2
8839	root beer barrel	3
8840	Kudzu slaw	1
8841	Mansquito's blood	1
8842	infrablack lipstick	1
8843	can of drain cleaner	1
8844	The Author's inkwell	2
8845	bag of random words	1
8846	tube of pendulum lube	1
8847	red-hot jawbreaker	1
8848	question juice	1
8849	tube of villain white	1
8852	nugget of quicksilver	3
8853	nugget of thicksilver	1
8854	nugget of wicksilver	4
8855	nugget of slicksilver	3
8856	nugget of sicksilver	3
8857	nugget of nicksilver	3
8866	Heimz Fortified Kidney Beans	4
8867	Tesla's Electroplated Beans	3
8868	Mixed Garbanzos and Chickpeas	4
8869	Hellfire Spicy Beans	3
8870	Frigid Northern Beans	2
8871	World's Blackest-Eyed Peas	1
8872	Trader Olaf's Exotic Stinkbeans	2
8873	Pork 'n' Pork 'n' Pork 'n' Beans	2
8876	plate of Heimz Fortified Kidney Beans	1
8877	plate of Tesla's Electroplated Beans	1
8878	plate of Mixed Garbanzos and Chickpeas	1
8879	plate of Hellfire Spicy Beans	5
8880	plate of Frigid Northern Beans	1
8881	plate of World's Blackest-Eyed Peas	1
8882	plate of Trader Olaf's Exotic Stinkbeans	2
8883	plate of Pork 'n' Pork 'n' Pork 'n' Beans	2
8884	plate of Val-U Brand Every Bean Salad	2
8885	plate of Shrub's Premium Baked Beans	1
8896	cow poker	1
8897	poker face paint	3
8898	realistic cap gun	2
8899	tainted milk	1
8900	gun parts	3
8901	triggerfingerbone	2
8902	ghost bit	1
8903	buzzard feather	3
8904	lion musk	4
8905	bear claw	1
8906	rattler gland	1
8907	half-digested coal	3
8908	tightly-wound spine	4
8909	rotting beefsteak	1
8910	firemilk	1
8911	spidercow eye-cluster	3
8912	moomy dust	1
8930	demonic cow's blood	2
8931	rinky-dink sixgun	5
8932	makeshift sixgun	5
8933	custom sixgun	5
8937	mountain lion skin	3
8938	grizzled bearskin	1
8939	diamondback skin	1
8940	coal snakeskin	1
8941	frontwinder skin	4
8942	rotting cowskin	1
8944	rhinestone cowhorn	1
8945	silver cow skull	1
8947	quicksilver spurs	5
8951	sicksilver spurs	5
8953	ticksilver spurs	5
8971	snake oil	2
8972	skin oil	2
8973	unusual oil	4
8974	eldritch oil	3
8976	patent preventative tonic	3
8977	patent invisibility tonic	4
8978	patent aggression tonic	3
8979	patent sallowness tonic	3
8980	patent avarice tonic	4
8981	patent alacrity tonic	1
8982	corrupted marrow	1
8983	rodeo whiskey	1
8992	armored prawn	2
8993	jumping horseradish	3
8994	Sacramento wine	3
8995	Greek fire	2
9009	bottle of Fishhead 900-Day IPA	4
9010	high-test fishing line	3
9011	fishin' hat	4
9017	viral video	2
9018	internet point	4
9019	meme generator	3
9020	plus one	4
9021	gallon of milk	4
9022	print screen button	5
9024	daily dungeon malware	4
9028	high-speed upgrade	2
9030	delicious star salad	5
9034	Source essence	1
9035	browser cookie	3
9036	hacked gibson	3
9039	missing semicolon	1
9046	Source terminal INGRAM chip	1
9047	Source terminal DIAGRAM chip	1
9048	Source terminal ASHRAM chip	1
9049	Source terminal SCRAM chip	1
9050	Source terminal TRIGRAM chip	1
9051	Source terminal file: substats.enh	1
9052	Source terminal file: damage.enh	1
9053	Source terminal file: critical.enh	1
9054	Source terminal file: protect.enq	1
9055	Source terminal file: stats.enq	1
9056	Source terminal file: compress.edu	1
9057	Source terminal file: duplicate.edu	1
9058	Source terminal file: portscan.edu	1
9059	Source terminal file: turbo.edu	1
9060	Source terminal file: familiar.ext	1
9061	Source terminal file: pram.ext	2
9062	Source terminal file: gram.ext	1
9063	Source terminal file: spam.ext	1
9064	Source terminal file: cram.ext	1
9065	Source terminal file: dram.ext	1
9066	Source terminal file: tram.ext	1
9075	shoe gum	3
9078	Falcon™ Maltese Liquor	2
9079	hardboiled egg	2
9080	detective tattoo	5
9118	Riker's Search History	5
9119	Shot of Kardashian Gin	5
9122	Tea, Earl Grey, Hot	5
9125	droppable microphone	1
9126	unidentified drink	2
9127	KoL Con 13 T-shirt	1
9128	discarded swimming trunks	5
9129	diluted makeup	1
9130	charisma potion	2
9131	extremely confusing manual	1
9132	foam pistol	4
9134	leftover pasty	5
9135	very fancy whiskey	5
9137	li'l knight costume	1
9138	li'l unicorn costume	3
9139	li'l candy corn costume	1
9146	hoarded candy wad	2
9147	Prunets	4
9149	tiny baby scorpion	1
9153	raw sweet potato	1
9154	raw green beans	1
9155	raw stuffing	1
9156	raw cranberry sauce	1
9157	raw turkey	1
9158	raw mincemeat	1
9159	raw potato	1
9160	raw gravy	1
9161	raw bread	1
9162	mini-marshmallow dispenser	5
9163	glass casserole dish	4
9164	stuffing fluffer	5
9165	can opener	4
9166	turkey blaster	5
9167	glass pie plate	5
9168	potato masher	5
9169	gravy boat	5
9170	bread mold	5
9171	candied sweet potatoes	4
9172	green bean casserole	4
9173	baked stuffing	5
9174	cranberry cylinder	4
9175	thanksgiving turkey	5
9176	mince pie	4
9177	mashed potatoes	4
9178	warm gravy	5
9179	bread roll	4
9180	leftovers	1
9181	leftovers sandwich	1
9190	eldritch effluvium	1
9191	eldritch concentrate	5
9192	eldritch extract	3
9194	eldritch distillate	5
9195	eldritch essence	5
9199	eldritch elixir	5
9207	sour ball and chain	5
9217	gingerbread restraining order	4
9219	animal part cracker	1
9220	gingerbread wine	2
9221	gingerbread mug	2
9222	gingerbread mask	3
9224	tainted icing	4
9226	gingerbread smartphone	1
9227	gingerbread hoodie	4
9233	gingerbread dog treat	5
9237	gingerbread cigarette	4
9242	fake cocktail	3
9257	chocolate leash	2
9267	green-iced sweet roll	4
9271	chakra sludge	4
9272	negative lump	2
9291	hot jelly	4
9292	cold jelly	4
9293	spooky jelly	4
9294	sleaze jelly	4
9295	stench jelly	3
9297	toast with hot jelly	2
9298	toast with cold jelly	2
9299	toast with spooky jelly	3
9300	toast with sleaze jelly	2
9301	toast with stench jelly	2
9302	space jellybicycle	1
9304	pewter candlestick	2
9307	wax pancake	1
9309	wax booze	2
9311	sea jelly	1
9312	sea truffle	5
9317	LOV Elixir #3	4
9318	LOV Elixir #6	4
9319	LOV Elixir #9	3
9329	eldritch alignment spray	3
9332	eldritch mushroom	4
9334	eldritch mushroom pizza	5
9337	eldritch rub	1
9347	pickled grasshopper	1
9348	bottle of anís	5
9349	bottle of novelty hot sauce	4
9350	elemental sugarcube	2
9351	peppermint sprig	5
9352	bottle of clam juice	4
9353	cocktail mushroom	1
9354	shot of granola liqueur	4
9355	can of cherry-flavored sterno	5
9356	lump of black ichor	2
9357	bottle of gregnadigne	3
9358	bottle of Crème de Fugu	4
9359	baby oil shooter	5
9360	fish head	5
9361	limepatch	4
9362	pile of dirt	5
9363	slime shooter	3
9364	imaginary lemon	2
9365	literal grasshopper	2
9366	double entendre	5
9367	Phlegethon	2
9368	Siberian sunrise	2
9369	mentholated wine	5
9370	low tide martini	4
9371	shroomtini	2
9372	morning dew	3
9373	whiskey squeeze	3
9374	great old fashioned	2
9375	Gnomish sagngria	3
9376	vodka stinger	2
9377	extremely slippery nipple	3
9378	piscatini	5
9379	Churchill	2
9380	soilzerac	5
9381	London frog	2
9382	nothingtini	2
9383	eighth plague	2
9384	single entendre	5
9385	reverse Tantalus	3
9386	elemental caipiroska	2
9387	Feliz Navidad	5
9388	Bloody Nora	4
9389	moreltini	2
9390	hell in a bucket	3
9391	Newark	3
9392	R'lyeh	3
9393	Gnollish sangria	3
9394	vodka barracuda	2
9395	Mysterious Island iced tea	3
9396	drive-by shooting	5
9397	gunner's daughter	3
9398	dirt julep	5
9399	Simepore slime	2
9400	Phil Collins	2
9402	toggle switch (Bartend)	3
9403	toggle switch (Bounce)	5
9412	alien gemstone	5
9415	edible alien plant bit	1
9420	alien plant goo	2
9423	alien meat	3
9428	alien animal goo	2
9433	primitive alien salad	5
9434	primitive alien booze	3
9441	spant chitin	3
9442	spant tendon	2
9448	murderbot power cell	4
9449	murderbot component casing	3
9450	murderbot monofilament	1
9452	murderbot live wire	5
9453	murderbot mask	5
9454	murderbot spring injector	4
9455	murderbot whip	5
9456	murderbot plasma rifle	4
9466	Aldebaran sardines	5
9467	Centauri fish wine	4
9468	powdered oxygen	5
9474	alien sandwich	3
9475	glitched malware	3
9476	Spant eggs	1
9480	Daily Affirmation: Think Win-Lose	5
9481	Daily Affirmation: Be Superficially interested	4
9482	Daily Affirmation: Adapt to Change Eventually	4
9483	Daily Affirmation: Be a Mind Master	4
9484	Daily Affirmation: Work For Hours a Week	5
9485	Daily Affirmation: Keep Free Hate in your Heart	3
9486	Affirmation Cookie	5
9494	basic martini	3
9495	improved martini	4
9496	splendid martini	4
9502	tiny plastic golden gundam	1
9513	Meteorite-Ade	4
9514	meteoreo	4
9515	meadeorite	4
9516	metal meteoroid	3
9524	meteor shower cap	1
9542	exo-xo-skeleton-skeleton	1
9543	X	4
9544	O	3
9545	DUFRESNE Suds	3
9547	flask of port	1
9548	contract enforcement stick	1
9549	Hide-rox™ cookie	2
9550	jug of booze	1
9551	pair of candy glasses	4
9552	temporary X tattoos	5
9553	glyph of athleticism	3
9554	pair of scissors	5
9562	protection stick	1
9565	cocoa chondrule	3
9567	steel drivin' hammer	1
9568	little piece of steel	3
9570	worksite credentials	3
9571	negotiatin' hammer	1
9577	mafia filofax	2
9651	Cheer-Up soda	3
9665	digital honeypot	1
9680	fireproof skip lid	3
9681	extra-toasted half sandwich	1
9682	mulled hobo wine	2
9683	burning newspaper	4
9696	sweetened reindeer fat	1
9697	Good 'n' Quiet	2
9698	hot button candy	2
9701	ancient pills	1
9702	furry pill	1
9703	beefy pill	1
9704	excitement pill	2
9705	vitamin G pill	1
9706	lucky-ish pill	3
9707	dieting pill	4
9727	heart-shaped candy whetstone	1
9728	Swedish massage fish	1
9729	Third Base	1
9730	Bustle Hustler	1
9731	Fabiotion	3
9732	Bettie page	3
9733	tonic o' Banderas	1
9734	heather graham cracker	3
9735	Lolsipop	3
9736	heart cozy	2
9737	eaves droppers	3
9738	personal graffiti kit	1
9743	rainbow jellybean	2
9744	mystery lollipop	2
9813	Glum berry	2
9814	Egnaro berry	5
9815	Sitrep berry	3
9816	Nadsat berry	4
9817	Jamocha berry	2
9818	Tapioc berry	3
9819	Snarf berry	4
9820	Keese berry	3
9827	green rocket	3
9828	magnificent oyster egg	1
9829	brilliant oyster egg	1
9830	glistening oyster egg	1
9831	scintillating oyster egg	1
9832	pearlescent oyster egg	3
9833	lustrous oyster egg	4
9834	gleaming oyster egg	1
9843	"Remember the Trees" Shirt	4
9878	denastified haunch	4
9879	bad rum and good cola	4
9880	Potion of Heroism	5
9898	two meat muck	1
9899	chocolate Ogre Chieftain	1
9900	chocolate "Phoenix"	1
9901	chocolate Spider Queen	2
9902	hipster cocktail	2
9922	Shielding Potion	1
9923	Punching Potion	2
9924	Special Seasoning	3
9925	Nightmare Fuel	3
9937	Bastille Battalion cheese wheel	3
9940	burglar/sleep mask	1
9947	gas can	2
9948	Middle of the Road™ brand whiskey	1
9949	neverending wallet chain	1
9950	pentagram bandana	1
9952	electronics kit	1
9953	PB&amp;J with the crusts cut off	1
9954	dorky glasses	1
9955	ponytail clip	1
9957	unremarkable duffel bag	2
9958	Purple Beast energy drink	1
9959	cosmetic football	1
9960	shoe ad T-shirt	1
9962	runproof mascara	1
9963	very small red dress	1
9964	noticeable pumps	1
9965	surprisingly capacious handbag	1
9967	van key	2
9968	jam band bootleg	2
9969	denim jacket	1
9970	ratty knitted cap	1
9973	party beer bomb	2
9974	sweet party mix	3
9975	party balloon	1
9979	TRIO cup of beer	4
9980	party platter for one	5
9981	Party-in-a-Can™	4
9986	party mouse hat	3
10010	ghostly ectoplasm	2
10011	haunted orange	4
10012	haunted bottle of vodka	3
10013	haunted pizza	2
10014	haunted martini	2
10015	haunted cherry pie	2
10016	haunted eggnog	2
10017	glob of undifferentiated tissue	3
10018	haunted Hell ramen	4
10019	haunted gimlet	2
10032	Crimbo dog sweater	2
10033	pristine walrus tusk	5
10034	thick walrus blubber	1
10036	tiny bomb	1
10038	mooseflank	3
10039	grilled mooseflank	4
10040	moosemeat pie	3
10041	balanced antler	5
10043	beavermouth	1
10044	beaver punch (papaya)	2
10045	beaver punch (peach)	2
10046	beaver punch (cherry)	2
10048	muskox-skin cap	5
10056	Boxing Day Pass	5
10061	red-hot sausage fork	1
10062	bag of sausage links	5
10064	jar of magical relish	3
10067	yule gruel	2
10068	hot watered rum	2
10089	candy chalk	1
10097	Mallomarbles	1
10105	Para-Pop	3
10113	terra panna cotta	4
10129	stained hard candy	1
10137	chocolate-covered loofah	2
10145	Flag by the Foot™	4
10147	red-and-green microcamera	4
10149	tin thermos of chai	2
10150	prototype stimulant	1
10152	sew-on bandage	4
10153	really nice net	4
10155	elf army field rations	2
10156	gingernade	2
10158	martiny	1
10160	licorice snake	1
10161	virgin jello shot	1
10162	mutated candy lump	1
10163	government-issued candy	2
10164	Pneumo bar	1
10179	plain snowcone	1
10199	crabsicle	5
10200	melty plastic grenade	3
10201	bottle of dark rhum	4
10202	bottle of extra-dark rhum	4
10203	bottle of super-extra-dark rhum	4
10208	signal fragment	1
10209	windicle	4
10212	pineapple slab	2
10213	hibiscus petal	1
10214	huge mint leaf	3
10216	oversized ice molecule	2
10223	pewter shavings	3
10232	Island Landslide	2
10233	Island Thunderstorm	2
10234	Island Hurricane	2
10235	Skull Punch	2
10236	Electric Punch	2
10237	Smuggler's Punch	4
10238	Scorpion Bowl	4
10239	Turtle Bowl	4
10240	Cobra Bowl	4
10243	plastic pirate hat	3
10244	one piece of bubble gum	1
10255	cartoon harpoon	2
10259	grain of sand	2
10262	large pile of sand	5
10266	magenta seashell	1
10267	cyan seashell	1
10268	gray seashell	1
10269	green seashell	1
10270	yellow seashell	1
10271	bunch of sea grapes	1
10272	bottle of sea wine	2
10273	kelp	1
10277	waders	1
10278	spearfish fishing spear	1
10279	lucky rabbitfish fin	1
10280	piece of coral	1
10289	Finnish Fish	2
10290	cursed chocolate doubloon	2
10293	stick of firewood	2
10309	leftover chocolate bar	1
10311	burnt stick	2
10320	space chowder	4
10321	space wine	4
10324	Pocket Professor memory chip	1
10346	mana-coated yams	2
10347	mana-basted tofurkey leg	2
10348	mana-fortified cranberry sauce	2
10349	mana-stuffed herbal stuffing	3
10350	human musk	5
10351	patch of extra-warm fur	5
10352	industrial lubricant	4
10353	unfinished pleasure	4
10354	vial of humanoid growth hormone	5
10355	a bug's lymph	4
10357	boot flask	2
10358	infernal snowball	5
10359	powdered madness	5
10360	fish sauce	4
10361	guffin	2
10362	Shantix™	4
10363	goodberry	5
10364	non-Euclidean angle	5
10365	peppermint syrup	5
10366	Mer-kin eyedrops	5
10367	extra-strength goo	5
10369	livid energy	4
10370	micronova	5
10371	beggin' cologne	4
10384	salty gumdrop	2
10386	moist Crimbo spices	1
10387	intact anemone spike	1
10389	runny icing	3
10390	super-sweet fish goo (spoiled)	3
10392	Mer-kin cookiestove	1
10393	glob of salty molasses	1
10395	personalizable gingerbread cookie	4
10396	tinsel fin	4
10397	bowl of mernudo	5
10398	fishelada	1
10399	ojo de pez burrito	1
10400	waterlogged wood	3
10401	waterlogged cloth	2
10402	waterlogged stuffing	3
10403	waterlogged leather	5
10404	waterlogged metal	2
10415	salt plum	2
10416	peppermint eel sauce	1
10417	green and red bean	1
10425	tempura green and red bean	4
10426	salt plum sake	3
10427	pressurized potion of possessiveness	5
10428	candied almond	2
10430	nutcracking pliers	2
10489	mushroom filet	2
10491	mushroom tea	2
10492	mushroom whiskey	2
10499	plastic piranha pot	1
10500	piranha pollen	1
10572	marshroom	1
10580	dromedary drinking helmet	1
10583	flimsy hardwood scraps	1
10603	fistful of wood shavings	3
10604	Yeg's Motel ashtray	3
10605	Yeg's Motel alarm clock	5
10606	Yeg's Motel toothbrush	5
10607	Yeg's Motel hand soap	5
10608	Yeg's Motel sewing kit	3
10609	Yeg's Motel pillow mint	2
10610	Yeg's Motel disposable razor	3
10611	Yeg's Motel mouthwash	4
10615	Yeg's Motel stationery	3
10616	Yeg's Motel minibar key	4
10623	onyx king	5
10624	onyx queen	5
10625	onyx rook	5
10626	onyx bishop	5
10627	onyx knight	4
10628	onyx pawn	5
10629	alabaster king	5
10630	alabaster queen	5
10631	alabaster rook	5
10632	alabaster bishop	5
10633	alabaster knight	5
10634	alabaster pawn	5
10638	flask of moonshine	2
10641	null-day exploit	3
10642	flame orb	5
10653	fortifying hot cocoa	2
10654	boiling hot cocoa	3
10655	cool hot cocoa	2
10656	overly-fancy hot cocoa	1
10657	hot cocoa au beurre	2
10658	hot cocoa with rainbow marshmallows	3
10662	candy harmonica	3
10663	powdered powdered sugar	5
10664	multi-level marzipan	3
10715	stuffed red and green pepper (stale)	1
10716	cranberry margarita (brackish)	1
10722	drive-thru burger	5
10723	Boulevardier cocktail	2
10724	Hotwire™ brand candy rope	5
10728	digibritches	5
10745	cryptocloak	5
10751	blue plate	1
10752	short beer	2
10753	short stack of pancakes	5
10754	short stick of butter	4
10755	short glass of water	4
10756	short white	4
10774	Scent of a Human™ candle	1
10775	The Beast Within™ candle	1
10776	Salsa Caliente™ candle	4
10777	Smoldering Clover™ candle	5
10778	Napalm In The Morning™ candle	2
10784	natural magick candle	2
10785	rainbow glitter candle	2
10786	banana candle	2
10787	ear candle	2
10788	votive of confidence	3
10802	French-Transylvanian Dictionary	3
10808	flour cookie	5
10819	frozen tofu pop	3
10820	bowl of prescription candy	3
10821	fishcake	2
10822	bone broth	2
10823	star pop	4
10824	Doc's Fortifying Wine	2
10825	Doc's Smartifying Wine	2
10826	Doc's Limbering Wine	2
10827	Doc's Medical-Grade Wine	4
10828	Homebodyl™	4
10829	Extrovermectin™	5
10830	Breathitin™	5
10831	Fleshazole™	4
10832	anti-burn cream	5
10834	anti-goosebump cream	5
10835	anti-odor cream	5
10836	anti-creep cream	5
10837	anti-pain cream	4
10838	Doc's Special Reserve Wine	3
10839	bread pie	3
10840	clear Russian	1
10841	zero-trust tanktop	5
10852	huge Crimbo cookie	1
10853	fleshy putty	4
10854	third ear	4
10856	poisonsettia	5
10857	peppermint-scented socks	5
10859	projectile chemistry set	4
10860	depleted Crimbonium football helmet	5
10862	"caramel" orange	4
10863	self-repairing earmuffs	4
10865	universal biscuit	4
10866	yule hatchet	4
10868	lab-grown meat	2
10869	golden fleece	4
10871	cloning kit	5
10872	electric pants	4
10874	Site Alpha ID badge	3
10876	meatball	1
10896	grey down vest	1
10897	trojan horseshoe	5
10902	emergency glowstick	4
10908	spare battery	2
10909	space blanket	1
10910	single-use dust mask	1
10911	gaffer's tape	2
10912	20-lb can of rice and beans	2
10913	bar of freeze-dried water	1
10914	expired MRE	2
10915	cool mint precipice bar	1
10916	carrot cake precipice bar	1
10921	Dad's brandy	1
10922	teacher's pen	1
10923	fire-roasted lake trout	1
